N,lr,sr,set_n,KL,entropy
500,0.9400000000000001,0.8,46,0.2554700558303008,4.666984832441696
500,0.9400000000000001,0.9,47,0.0025465887864914378,4.515152784177596
500,0.9400000000000001,0.9,47,0.09390265912171233,4.648301770258641
500,0.9400000000000001,0.9,47,0.015028628185053176,4.577328758993158
500,0.9400000000000001,0.9,47,0.051007759875956404,4.6893007488790195
500,0.9400000000000001,0.9,47,0.30406863686171903,4.7569013428640865
500,0.9400000000000001,0.9,47,0.017964648088979816,4.679153419109605
500,0.9400000000000001,0.9,47,0.07991885413883855,4.638284472589813
500,0.9400000000000001,0.9,47,1.9132060066777286,4.985303838110143
500,0.9400000000000001,0.9,47,0.00667944093859375,4.539242087971704
500,0.9400000000000001,0.9,47,0.004175729417716956,4.468293361861105
500,0.9400000000000001,1.0,48,1.0893555413606708,4.9243093976069945
500,0.9400000000000001,1.0,48,1.2899967531347256,4.943277808104266
500,0.9400000000000001,1.0,48,0.8791467494930979,4.863808620942026
500,0.9400000000000001,1.0,48,0.050401160874296774,4.697664174740753
500,0.9400000000000001,1.0,48,2.259774385446442,5.027867261292176
500,0.9400000000000001,1.0,48,1.123561792794075,4.870466682359425
500,0.9400000000000001,1.0,48,0.021099230666266563,4.618857965024361
500,0.9400000000000001,1.0,48,0.002661512685180341,4.479772709005462
500,0.9400000000000001,1.0,48,1.0062181727738806,4.870855122205147
500,0.9400000000000001,1.0,48,0.04846289081106955,4.6469541696679375
500,0.9400000000000001,1.1,49,0.014611405973448947,4.551629198863749
500,0.9400000000000001,1.1,49,0.00452149547321165,4.6423614006704055
500,0.9400000000000001,1.1,49,0.03779955386629302,4.648911510067892
500,0.9400000000000001,1.1,49,0.29584769724316173,4.829758982144536
500,0.9400000000000001,1.1,49,0.020002790433062245,4.455483515459464
500,0.9400000000000001,1.1,49,0.1199827847588445,4.609929208800321
500,0.9400000000000001,1.1,49,0.15641828653236325,4.684988662509994
500,0.9400000000000001,1.1,49,0.18599324409127416,4.713076907504792
500,0.9400000000000001,1.1,49,0.03875081825788024,4.602757344457958
500,0.9400000000000001,1.1,49,1.5235680771455016,4.943412076227262
500,0.9400000000000001,1.2,50,0.11002211971039996,4.656943426127315
500,0.9400000000000001,1.2,50,0.12343920298266886,4.704855329026592
500,0.9400000000000001,1.2,50,0.6099363512831424,4.729999447826691
500,0.9400000000000001,1.2,50,1.4107070767768497,4.9728190804626085
500,0.9400000000000001,1.2,50,1.0335462669768294,4.897098689088005
500,0.9400000000000001,1.2,50,0.08205390781406333,4.620172195252929
500,0.9400000000000001,1.2,50,0.1699946239652713,4.765406933926533
500,0.9400000000000001,1.2,50,0.11813284679805428,4.68611470464125
500,0.9400000000000001,1.2,50,2.5032979517399525,5.0655139693589835
500,0.9400000000000001,1.2,50,0.09468983202720582,4.7183796918033565
500,0.9700000000000001,0.8,51,0.00811366533724234,4.5383436523562315
500,0.9700000000000001,0.8,51,0.008604553122654759,4.529317653451037
500,0.9700000000000001,0.8,51,0.022574411890463046,4.600225085780533
500,0.9700000000000001,0.8,51,0.3629675714453357,4.747133173624338
500,0.9700000000000001,0.8,51,0.7298448151713115,4.791621719307066
500,0.9700000000000001,0.8,51,0.5695592723460488,4.777443793276234
500,0.9700000000000001,0.8,51,0.0009960762628363103,4.496290570978776
500,0.9700000000000001,0.8,51,0.0016593595401927022,4.470759326699273
500,0.9700000000000001,0.8,51,0.006439732874453718,4.540434605299773
500,0.9700000000000001,0.8,51,0.20610766595996688,4.6802645723821215
500,0.9700000000000001,0.9,52,1.3279898406491655,4.95990619717351
500,0.9700000000000001,0.9,52,0.0022781318962840393,4.6184009545707205
500,0.9700000000000001,0.9,52,0.547963975164374,4.773626534019987
500,0.9700000000000001,0.9,52,0.0847016269415367,4.689875720848368
500,0.9700000000000001,0.9,52,0.014375116829392007,4.572214614531371
500,0.9700000000000001,0.9,52,0.7198983925420087,4.85781936242637
500,0.9700000000000001,0.9,52,0.030138299249230636,4.635025109277804
500,0.9700000000000001,0.9,52,0.095215219895454,4.596828959507123
500,0.9700000000000001,0.9,52,0.0025381871888849293,4.642265730050666
500,0.9700000000000001,0.9,52,0.14315706191196081,4.70185555465566
500,0.9700000000000001,1.0,53,0.0048702091108359675,4.611599099076463
500,0.9700000000000001,1.0,53,0.23708443015639938,4.724970986221008
500,0.9700000000000001,1.0,53,0.7235871928830672,4.835460420277174
500,0.9700000000000001,1.0,53,0.43200457882323573,4.813445948984835
500,0.9700000000000001,1.0,53,0.0020223826973524393,4.4901654483624185
500,0.9700000000000001,1.0,53,0.22637348805833973,4.772000850893097
500,0.9700000000000001,1.0,53,0.023410517724991517,4.548798314041157
500,0.9700000000000001,1.0,53,0.9031296101754305,4.897241429540937
500,0.9700000000000001,1.0,53,1.683900676969687,4.967711493101264
500,0.9700000000000001,1.0,53,0.007445553167127916,4.490859375176338
500,0.9700000000000001,1.1,54,0.5324778639254455,4.816828822484656
500,0.9700000000000001,1.1,54,0.006994275022594175,4.5337901729581205
500,0.9700000000000001,1.1,54,0.2750471155326424,4.775744687638149
500,0.9700000000000001,1.1,54,0.23235970452553006,4.781227492436317
500,0.9700000000000001,1.1,54,0.09200337031558131,4.671426858769742
500,0.9700000000000001,1.1,54,0.15566672181026026,4.673920388438145
500,0.9700000000000001,1.1,54,1.8012780279569627,5.006414619274211
500,0.9700000000000001,1.1,54,0.00609103329360204,4.631648842478722
500,0.9700000000000001,1.1,54,0.06867597355353822,4.662774628721279
500,0.9700000000000001,1.1,54,0.014020817347970518,4.570314816448894
500,0.9700000000000001,1.2,55,2.5340393270674895,5.038508100935933
500,0.9700000000000001,1.2,55,0.22972938209807106,4.772445534570458
500,0.9700000000000001,1.2,55,0.003316855252414418,4.5674305028057836
500,0.9700000000000001,1.2,55,0.2925121440885421,4.774612752865624
500,0.9700000000000001,1.2,55,0.15478428341063172,4.751970281811785
500,0.9700000000000001,1.2,55,0.01350659639569428,4.546213266534384
500,0.9700000000000001,1.2,55,0.10326869907319905,4.6115246829840935
500,0.9700000000000001,1.2,55,1.2981261700418918,4.9726080278874605
500,0.9700000000000001,1.2,55,0.20063738769178358,4.666452330261398
500,0.9700000000000001,1.2,55,0.06397793328904633,4.693812052082052
500,1.0,0.8,56,0.0018152329259066946,4.51177493532334
500,1.0,0.8,56,0.07856882538966357,4.564003969411667
500,1.0,0.8,56,0.01904277530696301,4.555918024017137
500,1.0,0.8,56,0.004872513268800434,4.460486549442061
500,1.0,0.8,56,0.009441176243877584,4.629507820346672
500,1.0,0.8,56,0.0011303387829374924,4.592664110727511
500,1.0,0.8,56,0.007590430510651742,4.536023807290791
500,1.0,0.8,56,0.010039385354395632,4.517750494893956
500,1.0,0.8,56,0.0031012133251324403,4.5983194302380666
500,1.0,0.8,56,0.0036859978314622566,4.632676844763654
500,1.0,0.9,57,0.24328658654541652,4.775187082626215
500,1.0,0.9,57,0.046760246060421784,4.6872392289655025
500,1.0,0.9,57,0.001834690601031485,4.472404015743005
500,1.0,0.9,57,0.030275011926413322,4.512201301825321
500,1.0,0.9,57,0.01892671406322943,4.665841187052192
500,1.0,0.9,57,0.509936962612879,4.794502053346801
500,1.0,0.9,57,0.16027674076817272,4.748733524468618
500,1.0,0.9,57,0.21617628468246092,4.616388231153936
500,1.0,0.9,57,0.02059449840826608,4.446985208336701
500,1.0,0.9,57,0.005922465179248899,4.621710249480716
500,1.0,1.0,58,0.043607985740241356,4.563721078802809
500,1.0,1.0,58,0.054512575088275735,4.571952745036654
500,1.0,1.0,58,0.14299111451450836,4.816569670990738
500,1.0,1.0,58,0.06614470650774155,4.428540835231326
500,1.0,1.0,58,0.030708986991216724,4.668195547132219
500,1.0,1.0,58,0.016224082934843172,4.5890858307556615
500,1.0,1.0,58,0.00547370070857488,4.583996228825945
500,1.0,1.0,58,0.002602234847072931,4.627754481164972
500,1.0,1.0,58,0.0787756028998411,4.651878530182092
500,1.0,1.0,58,0.034708258216154364,4.7191024985714725
500,1.0,1.1,59,0.006383259383665023,4.598091620139861
500,1.0,1.1,59,0.0549118781931611,4.499199439677836
500,1.0,1.1,59,0.6416488561614904,4.826508421562289
500,1.0,1.1,59,0.026864437695885084,4.510313523447241
500,1.0,1.1,59,0.8484623141241341,4.862230556765951
500,1.0,1.1,59,0.1268147807850897,4.674713772924653
500,1.0,1.1,59,0.04552528874041034,4.500726376734078
500,1.0,1.1,59,0.017210607998564793,4.481251845988044
500,1.0,1.1,59,0.007483314244547585,4.607302358466347
500,1.0,1.1,59,0.010119008448140777,4.51016640252081
500,1.0,1.2,60,0.001403137737258503,4.531138176247524
500,1.0,1.2,60,0.05235460284121419,4.708381379229756
500,1.0,1.2,60,0.018556084588916416,4.560591480119697
500,1.0,1.2,60,0.218269354797083,4.755574851974005
500,1.0,1.2,60,0.32832428929845253,4.780768961986615
500,1.0,1.2,60,0.014462546450957814,4.586319909127254
500,1.0,1.2,60,0.27869146835371267,4.7477740906083135
500,1.0,1.2,60,0.004434129118253929,4.412399506034965
500,1.0,1.2,60,0.01826485823200103,4.499187324228778
500,1.0,1.2,60,0.31464687691257615,4.778328167727949
600,0.85,0.8,61,0.12327573852019462,4.637003591176694
600,0.85,0.8,61,0.30701071119428225,4.663458039408897
600,0.85,0.8,61,0.5651159981047464,4.806902047251782
600,0.85,0.8,61,3.815191155296884,5.121845605373865
600,0.85,0.8,61,0.5328600021214827,4.784321655058018
600,0.85,0.8,61,0.05519523448869031,4.611254216949186
600,0.85,0.8,61,1.022399128769015,4.806979544002489
600,0.85,0.8,61,0.47758992330743616,4.710350547463055
600,0.85,0.8,61,0.037098580851795515,4.55144547009821
600,0.85,0.8,61,0.2683535549544013,4.679033739083966
600,0.85,0.9,62,0.19091445368596846,4.675471151562972
600,0.85,0.9,62,1.0516713027832103,4.957160944665514
600,0.85,0.9,62,0.8747983543762762,4.811363898744504
600,0.85,0.9,62,2.169943534187767,4.958207660014745
600,0.85,0.9,62,1.0651831565897887,4.893616866624736
600,0.85,0.9,62,1.8486898336012758,5.003897133149863
600,0.85,0.9,62,1.2018656178527989,4.8227523187650645
600,0.85,0.9,62,0.8181462668760691,4.832839816108942
600,0.85,0.9,62,1.0730044006115955,4.846938077972112
600,0.85,0.9,62,0.5931466207524023,4.771528084752507
600,0.85,1.0,63,0.5560089246778148,4.788422566211971
600,0.85,1.0,63,0.17076857049026242,4.693265883138412
600,0.85,1.0,63,3.0075590856940777,5.063557924438251
600,0.85,1.0,63,0.6355783897511339,4.821760753058955
600,0.85,1.0,63,0.5020333612080837,4.82706209220973
600,0.85,1.0,63,0.6019151508152161,4.77228335160106
600,0.85,1.0,63,1.2517836898353625,4.924808426434368
600,0.85,1.0,63,1.4581879970938314,4.943266607329728
600,0.85,1.0,63,1.193348120458951,4.934951759929405
600,0.85,1.0,63,0.7241650336938973,4.821969151964576
600,0.85,1.1,64,1.97293816287393,5.020095046096152
600,0.85,1.1,64,0.5247813938511603,4.861844398916715
600,0.85,1.1,64,0.012729349770028788,4.581573442167137
600,0.85,1.1,64,0.5536166235180471,4.693971640451469
600,0.85,1.1,64,0.5649864140025009,4.762736943732989
600,0.85,1.1,64,1.4896799761764516,4.933776054740166
600,0.85,1.1,64,1.3534075698884696,4.918301472283956
600,0.85,1.1,64,0.8862515617834725,4.829378035674258
600,0.85,1.1,64,0.516329410187403,4.737777686110698
600,0.85,1.1,64,0.8473782601382025,4.867085923845686
600,0.85,1.2,65,0.3843620697187811,4.7392831026519175
600,0.85,1.2,65,2.2593904559345277,5.082772472072538
600,0.85,1.2,65,2.750158444929536,5.084337257146069
600,0.85,1.2,65,0.904257242304412,4.808441159025544
600,0.85,1.2,65,1.638280473583401,4.93099172538729
600,0.85,1.2,65,0.31193133232976816,4.673377452626447
600,0.85,1.2,65,2.529897317619997,5.030449850596922
600,0.85,1.2,65,0.6033665546170968,4.796940212860345
600,0.85,1.2,65,1.694662788234402,4.964349769359311
600,0.85,1.2,65,0.6553736746263128,4.8173546002902095
600,0.88,0.8,66,0.07472354283716048,4.658105763196954
600,0.88,0.8,66,0.23299744062125688,4.65751453325129
600,0.88,0.8,66,0.08655947324508484,4.636523822787986
600,0.88,0.8,66,0.24588138171713375,4.704128440357207
600,0.88,0.8,66,0.04641127253855565,4.638612173769017
600,0.88,0.8,66,0.1273630216583851,4.619519088059473
600,0.88,0.8,66,0.5796488363065837,4.773986392095198
600,0.88,0.8,66,0.40062644481768506,4.757734546986164
600,0.88,0.8,66,0.1585340914272404,4.697874927058807
600,0.88,0.8,66,0.47649668973924736,4.673877174395761
600,0.88,0.9,67,1.4044854621024117,4.970832547788116
600,0.88,0.9,67,0.11321526486419733,4.665356539129049
600,0.88,0.9,67,0.1851282624865388,4.567251312380634
600,0.88,0.9,67,1.441801383544393,4.906613780073732
600,0.88,0.9,67,0.2899044503309538,4.657799570502135
600,0.88,0.9,67,0.29448731852216403,4.757983351879667
600,0.88,0.9,67,0.6165517282183899,4.836131706015853
600,0.88,0.9,67,0.6195042297660595,4.8444842255812866
600,0.88,0.9,67,0.45644875031837295,4.850276341887273
600,0.88,0.9,67,1.2533364874594095,4.853095650577377
600,0.88,1.0,68,1.6013278565066493,4.946946866962549
600,0.88,1.0,68,1.4542184839471128,4.924338761566062
600,0.88,1.0,68,0.6277797802305363,4.756573985806472
600,0.88,1.0,68,1.2043034159760841,4.92038897170804
600,0.88,1.0,68,0.5359486135739046,4.873596095035453
600,0.88,1.0,68,0.05811175190884674,4.570811834907036
600,0.88,1.0,68,0.4292765415161507,4.772766784694785
600,0.88,1.0,68,0.42761921095935534,4.794433454680876
600,0.88,1.0,68,1.0585359994162677,4.895193525413575
600,0.88,1.0,68,0.8903701313324057,4.798756174297578
600,0.88,1.1,69,3.2435415696690044,5.0867854372893255
600,0.88,1.1,69,1.5097942260683177,5.0025943893360765
600,0.88,1.1,69,0.6970707690609634,4.807507660317274
600,0.88,1.1,69,0.3089688040852766,4.76934406240682
600,0.88,1.1,69,0.44784723379261404,4.810019333787008
600,0.88,1.1,69,0.8521235299283489,4.885469607537014
600,0.88,1.1,69,0.6337433587045482,4.7945487664486945
600,0.88,1.1,69,0.791450004875229,4.852437464611144
600,0.88,1.1,69,1.1081330736049992,4.911518405565315
600,0.88,1.1,69,1.3278718790521542,4.814498587929728
600,0.88,1.2,70,2.0585303889908433,5.020161781264559
600,0.88,1.2,70,1.8600413103908575,5.006508015423302
600,0.88,1.2,70,0.05603667785087408,4.62661706637165
600,0.88,1.2,70,1.36113169598089,4.996182040072293
600,0.88,1.2,70,0.6174724724763065,4.77081940683102
600,0.88,1.2,70,1.7661139713735579,4.931884461798985
600,0.88,1.2,70,0.7055478831055997,4.889648112787891
600,0.88,1.2,70,0.4870697101672708,4.774858445416639
600,0.88,1.2,70,1.4960300706509937,4.901529297575956
600,0.88,1.2,70,2.1630788490234223,5.031004211088813
600,0.91,0.8,71,0.2035764832966626,4.702569210281784
600,0.91,0.8,71,0.6975752263040174,4.8097132409388
600,0.91,0.8,71,0.0021313131231055667,4.576546438597877
600,0.91,0.8,71,0.12421222747105932,4.616603483830312
600,0.91,0.8,71,0.17613380323495065,4.697408162493199
600,0.91,0.8,71,0.13600529428546201,4.631743975969185
600,0.91,0.8,71,0.09301153103663667,4.605683506813092
600,0.91,0.8,71,0.05272071382985963,4.615409052954178
600,0.91,0.8,71,0.3363964483306876,4.749216864580303
600,0.91,0.8,71,0.027560218671152957,4.6243071387299395
600,0.91,0.9,72,0.8414717606244522,4.7970709416940736
600,0.91,0.9,72,0.13275062336980353,4.600854460369032
600,0.91,0.9,72,0.7718307288686821,4.882778560522438
600,0.91,0.9,72,0.20448539354236667,4.7083547771719765
600,0.91,0.9,72,0.19806537180774492,4.636991982341675
600,0.91,0.9,72,0.0016704967427721264,4.431548367694236
600,0.91,0.9,72,0.3769913085982697,4.770914311546253
600,0.91,0.9,72,0.8902220598311237,4.898697013785265
600,0.91,0.9,72,0.030951271485536166,4.547101009198581
600,0.91,0.9,72,0.006080169854901484,4.568628395061
600,0.91,1.0,73,0.21333933115672019,4.72750127991423
600,0.91,1.0,73,0.36578660599403784,4.702496474592452
600,0.91,1.0,73,0.1626561760033805,4.700703493012186
600,0.91,1.0,73,0.6835881137300379,4.833925520103346
600,0.91,1.0,73,0.7029873903865786,4.8429768500119055
600,0.91,1.0,73,0.9456348116190096,4.766345196799529
600,0.91,1.0,73,0.19345482807262898,4.581111009193181
600,0.91,1.0,73,0.5815901989878535,4.7976941089088
600,0.91,1.0,73,0.06034216971889819,4.6129630316609695
600,0.91,1.0,73,0.6367996705253351,4.771980575025913
600,0.91,1.1,74,0.38796972378186007,4.794572250378435
600,0.91,1.1,74,2.8196578322058583,5.0797312890966
600,0.91,1.1,74,0.6499956256868908,4.8502996723604594
600,0.91,1.1,74,0.4054587807387464,4.766548052196667
600,0.91,1.1,74,1.5429958599674922,4.872325164617509
600,0.91,1.1,74,0.10141977960471421,4.690503967834144
600,0.91,1.1,74,0.4350754966035403,4.696637252611149
600,0.91,1.1,74,0.5556568828181819,4.814567791664872
600,0.91,1.1,74,0.48153588693231925,4.796803204519419
600,0.91,1.1,74,3.262075045601146,5.111478873974093
600,0.91,1.2,75,1.7229787998584167,5.002537050001793
600,0.91,1.2,75,1.8215979510407712,5.013780881725452
600,0.91,1.2,75,0.461826989328204,4.773022963198107
600,0.91,1.2,75,0.0034154224787230634,4.5609074990729965
600,0.91,1.2,75,0.47264851877471714,4.67105491983474
600,0.91,1.2,75,0.1674494599187461,4.743152950053252
600,0.91,1.2,75,0.24309051426303382,4.71172965568592
600,0.91,1.2,75,0.041883282232545976,4.643054154064364
600,0.91,1.2,75,0.027214941871802033,4.6539192378664636
600,0.91,1.2,75,1.4046233030559232,4.994326883884154
600,0.9400000000000001,0.8,76,1.3750887363195496,4.912645940569883
600,0.9400000000000001,0.8,76,2.1350474977576095,4.937226994438911
600,0.9400000000000001,0.8,76,0.12251406696924222,4.597309015128211
600,0.9400000000000001,0.8,76,1.5975496243917522,4.92790242042758
600,0.9400000000000001,0.8,76,0.011177770497599403,4.543591092506245
600,0.9400000000000001,0.8,76,0.08985140280375044,4.606811754810861
600,0.9400000000000001,0.8,76,0.07438059091622888,4.592592906070415
600,0.9400000000000001,0.8,76,0.05208002114240376,4.614007090673098
600,0.9400000000000001,0.8,76,0.014343540462948074,4.519981262372536
600,0.9400000000000001,0.8,76,0.034219092997369596,4.539377022456705
600,0.9400000000000001,0.9,77,0.38437953523121093,4.713593751848652
600,0.9400000000000001,0.9,77,1.3346084703163497,4.9336689720179505
600,0.9400000000000001,0.9,77,1.1453696938393247,4.912157473801955
600,0.9400000000000001,0.9,77,0.25009417032320985,4.666971053194336
600,0.9400000000000001,0.9,77,0.013966499370093784,4.605823889199828
600,0.9400000000000001,0.9,77,0.446641566620925,4.7473870085248
600,0.9400000000000001,0.9,77,0.006651413372823564,4.550972343444783
600,0.9400000000000001,0.9,77,0.37313750087728303,4.646787847982629
600,0.9400000000000001,0.9,77,0.06036256297859055,4.694578603712255
600,0.9400000000000001,0.9,77,0.46431617396549213,4.6747031552911364
600,0.9400000000000001,1.0,78,1.3868341453047845,4.928942616939585
600,0.9400000000000001,1.0,78,1.993125722257667,4.943297628622642
600,0.9400000000000001,1.0,78,0.22593732346053685,4.691384550399536
600,0.9400000000000001,1.0,78,0.3980469492018309,4.800377277478701
600,0.9400000000000001,1.0,78,0.12727497620283137,4.608749758512923
600,0.9400000000000001,1.0,78,0.3346601347430622,4.665877003223934
600,0.9400000000000001,1.0,78,0.5961001512673263,4.763443899312698
600,0.9400000000000001,1.0,78,0.34384481486820445,4.761981018207122
600,0.9400000000000001,1.0,78,0.030802274784092358,4.575354032396917
600,0.9400000000000001,1.0,78,0.2991423742388093,4.715769118380792
600,0.9400000000000001,1.1,79,0.0014237130200017382,4.577090944142186
600,0.9400000000000001,1.1,79,0.07839950874482599,4.618113443260425
600,0.9400000000000001,1.1,79,0.4973243233484546,4.7994332805158795
600,0.9400000000000001,1.1,79,0.02892675290281268,4.594102069710006
600,0.9400000000000001,1.1,79,0.3498208933207623,4.74312987869989
600,0.9400000000000001,1.1,79,0.3213980821243917,4.704494265881472
600,0.9400000000000001,1.1,79,0.757461888379756,4.806809714323354
600,0.9400000000000001,1.1,79,1.3116504947995784,4.888648871551171
600,0.9400000000000001,1.1,79,1.382928618038547,4.911844708000515
600,0.9400000000000001,1.1,79,0.1945381690330636,4.6940227335729245
600,0.9400000000000001,1.2,80,1.8130220941716457,4.95893485022126
600,0.9400000000000001,1.2,80,0.0025143768036817553,4.592571271557071
600,0.9400000000000001,1.2,80,0.006168173562607914,4.528433742260806
600,0.9400000000000001,1.2,80,0.09406829779620578,4.680400355201901
600,0.9400000000000001,1.2,80,0.17585050670784774,4.696190601418936
600,0.9400000000000001,1.2,80,0.022483252503074466,4.504867480003757
600,0.9400000000000001,1.2,80,0.4408046926951024,4.814847741251565
600,0.9400000000000001,1.2,80,0.5905427279862845,4.831580861957736
600,0.9400000000000001,1.2,80,1.238197472321763,4.873304189171513
600,0.9400000000000001,1.2,80,0.016386153477606292,4.561743826759734
600,0.9700000000000001,0.8,81,0.11026187155826288,4.654929913509845
600,0.9700000000000001,0.8,81,0.47251031571953395,4.785535126269731
600,0.9700000000000001,0.8,81,0.0004457122207579536,4.580032508883055
600,0.9700000000000001,0.8,81,0.045417965450414516,4.548461238392948
600,0.9700000000000001,0.8,81,0.06561862693985475,4.535425226552993
600,0.9700000000000001,0.8,81,0.0038449128067511076,4.561829609046942
600,0.9700000000000001,0.8,81,0.0007044958055523881,4.499742289337491
600,0.9700000000000001,0.8,81,0.02259920174229889,4.527977334219724
600,0.9700000000000001,0.8,81,0.004058650532866977,4.545909657897878
600,0.9700000000000001,0.8,81,0.09557809419908939,4.591034652402472
600,0.9700000000000001,0.9,82,0.2512980785401866,4.684821892023537
600,0.9700000000000001,0.9,82,0.32240724929003145,4.681826905618809
600,0.9700000000000001,0.9,82,0.003752263084429946,4.479953879960327
600,0.9700000000000001,0.9,82,0.005091412396272811,4.582157357786265
600,0.9700000000000001,0.9,82,0.016880681532607678,4.606965203175557
600,0.9700000000000001,0.9,82,0.003212100181698983,4.596604797600438
600,0.9700000000000001,0.9,82,0.02399381511403858,4.609159207581738
600,0.9700000000000001,0.9,82,0.1331704615126693,4.6839297042271255
600,0.9700000000000001,0.9,82,0.018057176896742366,4.521878239875494
600,0.9700000000000001,0.9,82,0.012648891031172073,4.6182553008600316
600,0.9700000000000001,1.0,83,0.6958130575304153,4.7771799074330525
600,0.9700000000000001,1.0,83,0.12466638124590976,4.733478544378608
600,0.9700000000000001,1.0,83,0.018084837336223715,4.672973215731249
600,0.9700000000000001,1.0,83,0.002561198311302554,4.521979120860992
600,0.9700000000000001,1.0,83,0.05348135445009251,4.635987226425885
600,0.9700000000000001,1.0,83,0.04604611148983156,4.744745270822505
600,0.9700000000000001,1.0,83,0.10989219593925142,4.712897777392252
600,0.9700000000000001,1.0,83,0.16993185774443392,4.78935374479005
600,0.9700000000000001,1.0,83,0.0029442071045523988,4.516386315951538
600,0.9700000000000001,1.0,83,1.1487715849033815,4.876128864904382
600,0.9700000000000001,1.1,84,0.014098123664953768,4.704518045154445
600,0.9700000000000001,1.1,84,0.015115770586370272,4.501472865623194
600,0.9700000000000001,1.1,84,0.013548228507018943,4.523297139120936
600,0.9700000000000001,1.1,84,0.016106578005714134,4.626544647507434
600,0.9700000000000001,1.1,84,0.009083981648697871,4.5786430772019475
600,0.9700000000000001,1.1,84,0.47059920406625266,4.78837197563189
600,0.9700000000000001,1.1,84,0.036588199382285275,4.620417124800847
600,0.9700000000000001,1.1,84,0.024383124997166064,4.575480234242433
600,0.9700000000000001,1.1,84,0.33362365532743576,4.7752092609546875
600,0.9700000000000001,1.1,84,1.288160677135009,4.891698629484528
600,0.9700000000000001,1.2,85,0.06444701526346512,4.666035478860943
600,0.9700000000000001,1.2,85,0.03891911662284853,4.640572846320227
600,0.9700000000000001,1.2,85,0.05911944525012567,4.574709826991512
600,0.9700000000000001,1.2,85,0.436322769954652,4.766575698522992
600,0.9700000000000001,1.2,85,0.3030410390358969,4.780899481638645
600,0.9700000000000001,1.2,85,0.34866974024169217,4.815560551855566
600,0.9700000000000001,1.2,85,1.727379456979432,4.9361415329228535
600,0.9700000000000001,1.2,85,0.6139821503894798,4.849805893600372
600,0.9700000000000001,1.2,85,0.0029933939663239857,4.52250572472466
600,0.9700000000000001,1.2,85,0.005439719247839713,4.610186307318402
600,1.0,0.8,86,0.005547349487068116,4.623314641706301
600,1.0,0.8,86,0.0030969929277815463,4.540452045846084
600,1.0,0.8,86,0.0065490458785360025,4.537475905880516
600,1.0,0.8,86,0.013933745278166477,4.5731733288604355
600,1.0,0.8,86,0.012150516306622276,4.505149257068343
600,1.0,0.8,86,0.0076918835205832346,4.60764659715126
600,1.0,0.8,86,0.00844563629362062,4.477561355521732
600,1.0,0.8,86,0.0017650505291509563,4.491439419398001
600,1.0,0.8,86,0.008671892102048426,4.497491776006044
600,1.0,0.8,86,0.06006745295878038,4.635739850554899
600,1.0,0.9,87,0.022335322948519774,4.631283787869936
600,1.0,0.9,87,0.010529234482418595,4.5873530658101895
600,1.0,0.9,87,0.012799413507356555,4.530419584155278
600,1.0,0.9,87,0.002583611997483002,4.607560360255862
600,1.0,0.9,87,0.005120704362660439,4.546568103648561
600,1.0,0.9,87,0.0015427782446280486,4.606051146772782
600,1.0,0.9,87,0.0020924727003327724,4.477919383062618
600,1.0,0.9,87,0.019417960268659287,4.616274893354048
600,1.0,0.9,87,0.03171979567655455,4.661461397166445
600,1.0,0.9,87,0.0007974828595080216,4.588889985285998
600,1.0,1.0,88,0.1068280330524168,4.699809605797898
600,1.0,1.0,88,0.029934808622362676,4.485509587867238
600,1.0,1.0,88,0.04018654590105179,4.4745283443177595
600,1.0,1.0,88,0.02221585522697913,4.619052846927293
600,1.0,1.0,88,0.01259499256451023,4.58343106279918
600,1.0,1.0,88,0.1354034180210803,4.722535762737868
600,1.0,1.0,88,0.002134597574035958,4.626279882428354
600,1.0,1.0,88,0.07200250920629223,4.486196707594184
600,1.0,1.0,88,0.01206429145826872,4.592679460918641
600,1.0,1.0,88,0.05415362197030181,4.52655699713549
600,1.0,1.1,89,0.002575967834090316,4.658082434340434
600,1.0,1.1,89,0.0549802672662942,4.46324439594393
600,1.0,1.1,89,0.048014194587172224,4.494800703298069
600,1.0,1.1,89,0.04391354188099638,4.499165423751982
600,1.0,1.1,89,0.025440559556002353,4.517303294869478
600,1.0,1.1,89,0.10984157997269688,4.768134260747172
600,1.0,1.1,89,0.005112141558374488,4.597751832842914
600,1.0,1.1,89,0.012108665837210606,4.552008491461621
600,1.0,1.1,89,0.024031976399223918,4.510871128592559
600,1.0,1.1,89,0.008416303855670337,4.667323209897296
600,1.0,1.2,90,0.010269384417595466,4.532603409927361
600,1.0,1.2,90,0.03887025278041745,4.507094229959477
600,1.0,1.2,90,0.29367242104323404,4.781335404357325
600,1.0,1.2,90,0.031512546214924206,4.558575690355471
600,1.0,1.2,90,0.260476687604855,4.716341487573822
600,1.0,1.2,90,0.04939826746003284,4.708316481533202
600,1.0,1.2,90,0.055169826817504194,4.443482035986463
600,1.0,1.2,90,0.07383504116375672,4.680815314548175
600,1.0,1.2,90,0.002042125224697249,4.610719182973746
600,1.0,1.2,90,0.015729703998181938,4.66558212632315
700,0.85,0.8,91,0.1825140071469365,4.471521604331365
700,0.85,0.8,91,0.9086234786569145,4.8157999611993025
700,0.85,0.8,91,0.7626645265315932,4.794196234828208
700,0.85,0.8,91,0.4609665039229769,4.719017288845899
700,0.85,0.8,91,0.5057242904769427,4.746522412314896
700,0.85,0.8,91,0.6369919364374648,4.766762696176455
