N,lr,sr,KL_mean,KL_std,entropy_mean,entropy_std
600,0.85,1.1,0.9212352607139023,0.6958108533925921,4.831664239551362,0.130281959650095
600,0.85,1.2,1.074535604263058,0.7123692510872601,4.860544490064314,0.13376911873728722
600,0.88,0.8,0.5072801155927025,0.6385584592555387,4.712667958782277,0.13574480948761222
600,0.88,0.9,0.7835688969393061,0.6635888200251521,4.794781032107091,0.14477379114700517
600,0.88,1.0,0.8299460758336626,0.5656115009068938,4.823984854473931,0.12429738447014797
600,0.88,1.1,0.8068814642982963,0.6106827353308913,4.824431594941988,0.12649506389998047
600,0.88,1.2,0.9662639332642223,0.7171146016201331,4.851352884296979,0.11865164550976283
600,0.91,0.8,0.5175326576605453,0.6643889707542079,4.715917833316045,0.1374261076001194
600,0.91,0.9,0.6226826505009164,0.6553664023957904,4.76601482349229,0.13505689728881654
600,0.91,1.0,0.6381667573111521,0.6586155774732886,4.765462026699979,0.13759879197095432
600,0.91,1.1,0.739216856185328,0.6721015876139405,4.795709294318747,0.13363393538698073
600,0.91,1.2,0.8896123572870313,0.6875479765744148,4.83483255793315,0.13454013179442312
600,0.9400000000000001,0.8,0.3221252705027202,0.4695567211204582,4.672373294518716,0.12462831623972052
600,0.9400000000000001,0.9,0.4889141154776695,0.5342935829605515,4.7400986778900585,0.12837729701694128
600,0.9400000000000001,1.0,0.4030197120959355,0.5008912434606568,4.723295136705875,0.12849512989543482
600,0.9400000000000001,1.1,0.5618133591358029,0.5406177648947045,4.770070907773255,0.13324309677910925
600,0.9400000000000001,1.2,0.6099920917176402,0.5888915332605864,4.786455610646922,0.1286430437666449
600,0.9700000000000001,0.8,0.11808354851308249,0.18009862452230782,4.625285626242912,0.09238820301039148
600,0.9700000000000001,0.9,0.2091083328550746,0.32873471077226063,4.664339795528845,0.11093566682465823
600,0.9700000000000001,1.0,0.26496688980628036,0.39941240796818905,4.6842143813079495,0.1208731037523953
600,0.9700000000000001,1.1,0.2983424860366503,0.38656597267879933,4.7031071794342445,0.11582383347671901
600,0.9700000000000001,1.2,0.35655907671625087,0.5050886486247315,4.717581501581338,0.13840431496582098
600,1.0,0.8,0.03839173929824012,0.07668428050858044,4.576776388143064,0.07846897059835761
600,1.0,0.9,0.07031776759484606,0.21125904253027297,4.593584130530981,0.09272032439356141
600,1.0,1.0,0.043833178674099374,0.10787625762616324,4.58844695969905,0.08312084884195464
600,1.0,1.1,0.056576495753795364,0.13647915972762975,4.587741697093509,0.09345906147916773
600,1.0,1.2,0.08656052175977408,0.19196971850891564,4.597466805926492,0.10709219586995058
700,0.85,0.8,0.47618745443572047,0.5544869331819409,4.703094021789024,0.11224193466491784
700,0.85,0.9,0.7323691697346757,0.5308088204307065,4.786009186594172,0.11403125955714796
700,0.85,1.0,0.8111386339856788,0.6561034719042363,4.804400337368622,0.11767389674803555
700,0.85,1.1,0.9129137548691929,0.5702361405147639,4.835630557495239,0.10624265069956848
700,0.85,1.2,1.0078519241530473,0.6550657014004452,4.842896080611224,0.11445375938334933
700,0.88,0.8,0.5683585804528528,0.6148274576321028,4.722887791776388,0.12983741630100698
700,0.88,0.9,0.7134976212524627,0.6164044867122597,4.774912228502671,0.1240165660696985
700,0.88,1.0,0.7986653500664517,0.6639239015803209,4.800557903573445,0.13093028526927555
700,0.88,1.1,0.7199092970354002,0.5762356505252716,4.797251712269517,0.12458824649605536
700,0.88,1.2,0.869316497247523,0.7048865592280001,4.834144657478316,0.1271457646915989
700,0.91,0.8,0.4162247796803246,0.606064407689626,4.682568516353063,0.1225906281476773
700,0.91,0.9,0.6371292944878837,0.6337744232467397,4.7574970421691924,0.12213043364430608
700,0.91,1.0,0.7052337232767647,0.6792470496053428,4.790444189336888,0.1308089830619187
700,0.91,1.1,0.7376868162205681,0.6216820562211393,4.797328417476738,0.1215467484980411
700,0.91,1.2,0.6902681338307702,0.5801793442422409,4.793377883534094,0.12872482049397593
